element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
467,14,14,1,False,2026-08-29T11:30:00Z,2,2,2,False,90,0,0,0,2,0,0,0,0,0,2,0,6,16.6,0.0,0.0,1.7,3,6,0,0,1,0.00,0.01,0.01,1.75,50,-8396,148147,3350,11746,467
468,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,5970,0,0,468
468,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-288,6338,178,466,468
469,6,13,2,True,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,13,15.2,5.8,6.0,2.7,3,10,3,6,1,0.00,0.02,0.02,0.47,50,0,924685,0,0,469
469,14,14,6,False,2026-08-29T11:30:00Z,2,2,2,False,90,0,1,0,2,0,0,0,0,0,0,0,16,34.4,25.3,6.0,6.6,6,1,6,12,1,0.12,0.15,0.27,1.75,50,-67984,880209,14150,82134,469
470,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,4345,0,0,470
470,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-437,4633,230,667,470
471,6,13,2,True,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,4,7.6,0.6,14.0,2.2,7,6,0,7,1,0.11,0.02,0.13,0.47,55,0,173511,0,0,471
471,14,14,3,False,2026-08-29T11:30:00Z,2,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,3,17.0,0.0,0.0,1.7,10,3,3,13,1,0.00,0.00,0.00,1.75,55,-14450,176049,2591,17041,471
472,6,13,4,True,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,15,32.2,25.9,0.0,5.8,12,3,2,14,1,0.00,0.28,0.28,0.47,55,0,134909,0,0,472
472,14,14,1,False,2026-08-29T11:30:00Z,2,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,2,11.2,0.3,8.0,2.0,6,3,0,6,1,0.18,0.00,0.18,1.75,55,-3257,162661,8580,11837,472
473,6,13,5,True,2026-08-22T14:00:00Z,0,1,1,False,73,0,0,1,0,0,0,0,1,0,0,0,24,16.0,35.6,11.0,6.3,2,4,0,2,1,0.04,0.17,0.21,0.34,45,0,328883,0,0,473
473,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,85,0,0,0,2,0,0,0,1,0,0,0,2,11.8,15.5,4.0,3.1,3,4,2,5,1,0.00,0.35,0.35,1.75,45,-5067,345943,17770,22837,473
474,6,13,1,True,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,0,1,0,0,0,1,0,0,0,5,20.8,1.3,0.0,2.2,7,0,1,8,1,0.00,0.00,0.00,0.47,45,0,19663,0,0,474
474,14,14,1,False,2026-08-29T11:30:00Z,2,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,6,14.6,0.4,0.0,1.5,6,3,2,8,1,0.00,0.00,0.00,1.75,45,-1300,21029,259,1559,474
475,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,209,0,0,475
475,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,65,304,113,48,475
476,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,23191,0,0,476
476,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1513,23167,495,2008,476
477,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,23851,0,0,477
477,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1227,24822,996,2223,477
478,6,13,1,True,2026-08-22T14:00:00Z,0,1,1,False,16,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,0.9,0.0,0.1,0,1,0,0,0,0.00,0.00,0.00,0.13,45,0,2322,0,0,478
478,14,14,1,False,2026-08-29T11:30:00Z,2,2,2,False,4,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,0,0,1,1,0,0.00,0.00,0.00,0.00,45,-176,3516,112,288,478
479,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,18342,0,0,479
479,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1052,18138,365,1417,479
480,6,13,2,True,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,10,0.0,9.3,16.0,2.4,1,2,0,3,1,0.13,0.06,0.19,0.47,80,0,1039647,0,0,480
480,14,14,13,False,2026-08-29T11:30:00Z,2,2,2,False,90,1,1,0,2,0,0,0,0,0,0,3,36,56.4,12.5,17.0,8.6,1,2,2,5,1,0.79,0.04,0.83,1.75,80,-274313,815842,8780,283093,480
482,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,0,23579,0,0,482
482,14,14,1,False,2026-08-29T11:30:00Z,2,2,2,False,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-4758,21667,726,5484,482
483,6,13,3,True,2026-08-22T14:00:00Z,0,1,1,False,61,0,0,1,0,0,0,0,0,0,0,0,5,1.4,2.5,0.0,0.4,1,1,1,3,1,0.00,0.00,0.00,0.25,55,0,39539,0,0,483
483,14,14,9,False,2026-08-29T11:30:00Z,2,2,2,False,65,1,0,0,1,0,0,0,0,0,0,2,30,35.8,23.0,36.0,9.5,1,8,0,9,1,0.35,0.63,0.98,1.42,55,-3771,39501,1491,5262,483
484,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,15797,0,0,484
484,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-2032,15837,214,2246,484
485,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,1373,0,0,485
485,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-298,1297,107,405,485
486,6,13,3,True,2026-08-22T14:00:00Z,0,1,1,False,73,0,0,1,0,0,0,0,0,0,0,0,18,11.6,42.5,0.0,5.4,2,5,1,8,1,0.00,0.16,0.16,0.34,55,0,3147,0,0,486
486,14,14,2,False,2026-08-29T11:30:00Z,2,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,16,8.2,18.5,0.0,2.7,2,5,1,8,1,0.00,0.16,0.16,1.75,55,199,5218,674,475,486
487,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,7576,0,0,487
487,14,14,1,False,2026-08-29T11:30:00Z,2,2,2,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-848,7613,214,1062,487
488,6,13,2,True,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,10,17.8,13.0,3.0,3.4,3,3,0,6,1,0.03,0.01,0.04,0.47,50,0,100536,0,0,488
488,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-15127,88298,2850,17977,488
489,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,177323,0,0,489
489,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-35340,142945,1743,37083,489
490,6,13,1,True,2026-08-22T14:00:00Z,0,1,1,False,28,0,0,0,1,0,0,0,0,0,0,0,3,0.0,2.4,3.0,0.4,0,1,0,1,0,0.12,0.01,0.13,0.22,60,0,159951,0,0,490
490,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-24782,152998,4569,29351,490
491,6,13,2,True,2026-08-22T14:00:00Z,0,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,8,5.2,6.8,31.0,4.3,2,1,0,3,1,0.22,0.02,0.24,0.47,60,0,389784,0,0,491
491,14,14,1,False,2026-08-29T11:30:00Z,2,2,2,False,90,0,0,0,2,0,0,0,1,0,0,0,4,8.6,13.3,38.0,6.0,3,1,1,5,1,0.74,0.04,0.78,1.75,60,-48313,361702,10237,58550,491
493,6,13,1,True,2026-08-22T14:00:00Z,0,1,1,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,4138,0,0,493
493,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-418,5177,339,757,493
558,6,13,1,True,2026-08-22T14:00:00Z,0,1,1,False,16,0,0,0,1,0,0,0,0,0,0,0,3,0.6,1.0,2.0,0.4,0,1,0,1,0,0.00,0.00,0.00,0.13,50,0,10065,0,0,558
558,14,14,4,False,2026-08-29T11:30:00Z,2,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,15,21.2,0.7,7.0,2.9,3,7,5,15,1,0.05,0.00,0.05,1.75,50,-986,9781,158,1144,558
581,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,67092,0,0,581
581,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-8617,71062,3484,12101,581
590,6,13,0,True,2026-08-22T14:00:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,5245,0,0,590
590,14,14,0,False,2026-08-29T11:30:00Z,2,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,81,6630,625,544,590
112,2,4,1,False,2026-08-22T16:30:00Z,3,0,1,False,90,0,0,0,3,0,0,0,0,0,0,0,3,28.2,2.8,2.0,3.3,7,3,2,9,1,0.00,0.03,0.03,3.87,50,0,955905,0,0,112
112,15,17,1,True,2026-08-29T16:30:00Z,0,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,9,26.6,13.7,33.0,7.3,6,4,2,8,1,0.11,0.03,0.14,0.72,50,-62164,945549,36604,98768,112
147,10,10,0,False,2026-08-24T19:00:00Z,2,3,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,18070,0,0,147
147,16,5,0,True,2026-08-30T13:00:00Z,4,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1857,19280,263,2120,147
401,8,3,0,True,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,70,0,80421,0,0,401
401,15,17,2,True,2026-08-29T16:30:00Z,0,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,14,9.2,35.1,28.0,7.2,0,3,1,4,1,0.17,0.07,0.24,0.72,70,20447,131884,39808,19361,401
403,8,3,0,True,2026-08-23T13:00:00Z,2,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,0,23783,0,0,403
403,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,48883,92925,55747,6864,403
455,2,4,2,False,2026-08-22T16:30:00Z,3,0,1,False,90,0,0,0,3,0,0,0,0,0,0,0,14,6.2,6.4,8.0,2.1,0,3,1,4,1,0.04,0.06,0.10,3.87,55,0,376914,0,0,455
455,15,17,2,True,2026-08-29T16:30:00Z,0,2,2,False,74,0,0,0,2,0,0,0,0,0,0,0,16,5.0,26.3,4.0,3.5,1,3,0,4,1,0.05,0.02,0.07,0.72,55,-38097,369291,14119,52216,455
494,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,35657,0,0,494
494,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-11437,23872,0,11437,494
495,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,78400,0,0,495
495,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-490,88358,3212,3702,495
496,2,4,2,False,2026-08-22T16:30:00Z,3,0,1,False,90,0,0,0,3,0,0,0,0,0,5,0,15,43.6,0.0,0.0,4.4,4,12,0,0,1,0.00,0.00,0.00,3.87,45,0,2208330,0,0,496
496,15,17,1,True,2026-08-29T16:30:00Z,0,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,4,3.8,0.0,0.0,0.4,0,6,0,0,1,0.00,0.00,0.00,0.72,45,-41526,2247365,40625,82151,496
497,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,1778139,0,0,497
497,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-28731,1835588,35086,63817,497
498,2,4,3,False,2026-08-22T16:30:00Z,3,0,1,False,90,0,0,0,3,0,0,0,0,0,0,0,10,36.6,2.2,0.0,3.9,11,2,5,16,1,0.00,0.02,0.02,3.87,60,0,724252,0,0,498
498,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-48293,746751,15942,64235,498
499,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,1595087,0,0,499
499,15,17,1,True,2026-08-29T16:30:00Z,0,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,1,9.4,7.9,21.0,3.8,3,2,1,4,1,0.33,0.10,0.43,0.72,55,-296944,1331308,20574,317518,499
500,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,25814,0,0,500
500,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-10779,14805,0,10779,500
502,2,4,3,False,2026-08-22T16:30:00Z,3,0,1,False,90,0,0,0,3,0,0,0,0,0,0,0,13,31.8,19.2,2.0,5.3,9,3,2,11,1,0.00,0.06,0.06,3.87,45,0,350993,0,0,502
502,15,17,2,True,2026-08-29T16:30:00Z,0,2,2,False,67,0,0,0,1,0,0,0,0,0,0,0,7,11.2,16.8,25.0,5.3,2,1,1,3,1,0.06,0.02,0.08,0.48,45,-1127,379457,22171,23298,502
503,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,522301,0,0,503
503,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,90,0,0,0,2,0,0,0,1,0,0,0,5,15.2,2.1,0.0,1.7,7,4,1,8,1,0.00,0.02,0.02,0.72,50,-116329,422798,8374,124703,503
505,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,93085,0,0,505
505,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-45782,46576,0,45782,505
506,2,4,1,False,2026-08-22T16:30:00Z,3,0,1,False,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.7,0.0,0.0,0,2,0,0,0,0.00,0.02,0.02,0.44,45,0,43741,0,0,506
506,15,17,1,True,2026-08-29T16:30:00Z,0,2,2,False,22,0,0,0,1,0,0,0,0,0,0,0,2,5.2,11.5,2.0,1.9,0,1,1,1,0,0.00,0.19,0.19,0.24,45,-3007,47523,1685,4692,506
507,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,2583,0,0,507
507,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-658,1903,0,658,507
508,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,99420,0,0,508
508,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-6106,102932,2877,8983,508
509,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,4794,0,0,509
509,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-239,5341,319,558,509
510,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,7021,0,0,510
510,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-360,7895,335,695,510
511,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,27254,0,0,511
511,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1501,29162,1193,2694,511
512,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,0,8272,0,0,512
512,15,17,1,True,2026-08-29T16:30:00Z,0,2,2,False,22,0,0,0,1,0,0,0,0,0,0,0,4,1.2,3.3,11.0,1.6,0,2,0,2,0,0.04,0.01,0.05,0.24,65,-2137,6789,269,2406,512
513,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,0,1345,0,0,513
513,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-279,1453,77,356,513
514,2,4,2,False,2026-08-22T16:30:00Z,3,0,1,False,90,0,0,0,3,0,0,0,0,0,0,0,17,10.4,26.0,9.0,4.5,1,7,0,8,1,0.06,0.06,0.12,3.87,60,0,50995,0,0,514
514,15,17,2,True,2026-08-29T16:30:00Z,0,2,2,False,67,0,0,0,1,0,0,0,0,0,0,0,10,3.8,3.3,34.0,4.1,0,2,1,3,1,0.14,0.03,0.17,0.48,60,-6287,48495,4174,10461,514
515,2,4,1,False,2026-08-22T16:30:00Z,3,0,1,False,22,0,0,0,0,0,0,0,0,0,0,0,6,4.4,8.3,8.0,2.1,1,1,0,2,0,0.00,0.01,0.01,0.85,65,0,119410,0,0,515
515,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,-34300,96409,2686,36986,515
516,2,4,1,False,2026-08-22T16:30:00Z,3,0,1,False,45,0,0,0,1,0,0,0,0,0,0,0,8,2.0,14.7,0.0,1.7,0,2,3,5,0,0.00,0.01,0.01,2.18,55,0,17403,0,0,516
516,15,17,2,True,2026-08-29T16:30:00Z,0,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,17,15.4,7.1,0.0,2.3,3,6,2,11,1,0.00,0.02,0.02,0.72,55,-1429,18887,602,2031,516
517,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,100,0,0,517
517,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-3,121,16,19,517
518,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,25576,0,0,518
518,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-10351,15118,113,10464,518
519,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,45,0,0,0,2,0,0,0,1,0,0,0,1,0.0,5.5,1.0,0.5,0,2,1,3,1,0.02,0.06,0.08,1.70,55,0,26860,0,0,519
519,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-3439,27438,1208,4647,519
520,2,4,1,False,2026-08-22T16:30:00Z,3,0,1,False,45,0,0,0,2,0,0,0,0,0,0,0,2,0.0,2.0,2.0,0.0,0,7,1,8,1,0.00,0.01,0.01,1.70,55,0,18443,0,0,520
520,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-1564,20234,635,2199,520
521,2,4,0,False,2026-08-22T16:30:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,0,949,0,0,521
521,15,17,0,True,2026-08-29T16:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,-166,939,75,241,521
522,2,4,2,False,2026-08-22T16:30:00Z,3,0,1,False,85,0,0,0,3,0,0,0,0,0,0,0,15,6.2,3.3,0.0,1.0,2,2,1,5,1,0.00,0.01,0.01,3.43,50,0,19767,0,0,522
522,15,17,2,True,2026-08-29T16:30:00Z,0,2,2,False,67,0,0,0,1,0,0,0,0,0,0,0,9,1.8,1.5,0.0,0.3,3,3,0,6,1,0.00,0.00,0.00,0.48,50,-833,22329,1711,2544,522
